Filename,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,NPofB10,NPofB15,NPofB20,NPofB25,NPofB30,NPofB35,NPofB40,NPofB45,NPofB50,NPofB55,NPofB60,NPofB65,NPofB70,NPofB75,NPofB80,NPofB85,NPofB90,NPofB95,NPofB100,NAverage_Pofb
ant_5_1_bayesNet.csv,0.0875,0.1,0.1,0.1,0.1375,0.175,0.2125,0.225,0.275,0.3,0.325,0.375,0.3875,0.4875,0.525,0.6,0.6625,0.7375,1,0.358552632,0.1,0.125,0.175,0.225,0.2375,0.2875,0.3375,0.35,0.375,0.375,0.375,0.3875,0.4125,0.4875,0.525,0.6,0.7125,0.8375,1,0.417105263
ant_5_1_begging.csv,0,0.05,0.0875,0.0875,0.1125,0.1375,0.175,0.2125,0.25,0.3,0.325,0.3625,0.4375,0.475,0.4875,0.5625,0.5875,0.825,1,0.340789474,0.175,0.2125,0.275,0.3625,0.4125,0.475,0.5375,0.5875,0.6125,0.65,0.6625,0.675,0.6875,0.7625,0.8125,0.875,0.925,0.975,1,0.614473684
ant_5_1_decisionTable.csv,0.05,0.1125,0.15,0.175,0.175,0.175,0.2625,0.3125,0.3375,0.35,0.3875,0.3875,0.4,0.4375,0.4875,0.7375,0.875,0.9625,1,0.409210526,0.3,0.35,0.4,0.4875,0.5125,0.6125,0.675,0.7,0.725,0.775,0.8,0.8375,0.8625,0.875,0.875,0.9,0.9125,0.9375,1,0.7125
ant_5_1_ibk.csv,0.1,0.15,0.2,0.2375,0.2625,0.2625,0.2625,0.5,0.625,0.675,0.7625,0.825,0.875,0.9125,0.925,0.95,0.975,1,1,0.605263158,0.1125,0.1875,0.2375,0.275,0.3,0.3,0.3,0.5,0.625,0.675,0.7625,0.825,0.875,0.9125,0.925,0.95,0.975,1,1,0.617763158
ant_5_1_j48.csv,0.075,0.1125,0.125,0.1375,0.1875,0.225,0.2375,0.2375,0.2625,0.4625,0.6375,0.7125,0.775,0.8375,0.9125,0.9375,0.9625,0.9875,1,0.517105263,0.1625,0.225,0.2875,0.35,0.4375,0.4875,0.4875,0.5,0.55,0.5875,0.6625,0.7125,0.775,0.8375,0.9125,0.9375,0.9625,0.9875,1,0.624342105
ant_5_1_kStar.csv,0.063291139,0.088607595,0.101265823,0.139240506,0.151898734,0.189873418,0.253164557,0.278481013,0.35443038,0.417721519,0.607594937,0.670886076,0.784810127,0.82278481,0.873417722,0.962025316,0.974683544,1,1,0.512325117,0.0875,0.1375,0.175,0.2125,0.225,0.2375,0.2375,0.3375,0.425,0.5625,0.6375,0.725,0.8125,0.85,0.875,0.95,0.9625,0.9875,1,0.549342105
ant_5_1_logistic.csv,0.025,0.025,0.0625,0.0625,0.0875,0.15,0.1875,0.2,0.25,0.25,0.275,0.3,0.3375,0.425,0.45,0.525,0.6125,0.7375,1,0.313815789,0.075,0.1,0.125,0.175,0.2125,0.275,0.325,0.375,0.4,0.4,0.4375,0.4625,0.55,0.6875,0.825,0.9125,0.925,0.9625,1,0.485526316
ant_5_1_naiveBayes.csv,0.0125,0.025,0.0625,0.0875,0.1,0.125,0.175,0.2125,0.2625,0.2875,0.3,0.35,0.3625,0.4375,0.4375,0.55,0.65,0.725,1,0.324342105,0.075,0.125,0.1875,0.225,0.2625,0.3,0.3125,0.325,0.3625,0.3625,0.3625,0.375,0.3875,0.4375,0.475,0.5375,0.6375,0.75,1,0.394736842
ant_5_1_randomForest.csv,0.075,0.075,0.1125,0.1375,0.15,0.1875,0.2375,0.25,0.275,0.3125,0.375,0.4125,0.4625,0.4875,0.575,0.6875,0.775,0.8875,1,0.393421053,0.2,0.2375,0.3125,0.375,0.45,0.5125,0.5375,0.5875,0.625,0.625,0.625,0.675,0.7625,0.7625,0.8125,0.8375,0.85,0.8875,1,0.614473684
ant_5_1_smo.csv,0.05,0.1,0.125,0.1875,0.2125,0.2125,0.2125,0.2125,0.5,0.6,0.65,0.7375,0.8125,0.8125,0.875,0.95,0.975,1,1,0.538157895,0.05,0.1,0.125,0.1875,0.2125,0.2125,0.2125,0.2125,0.5,0.6,0.65,0.7375,0.8125,0.8125,0.875,0.95,0.975,1,1,0.538157895
ant_5_2_bayesNet.csv,0.203125,0.25,0.328125,0.34375,0.375,0.390625,0.453125,0.5,0.53125,0.578125,0.640625,0.65625,0.6875,0.796875,0.828125,0.875,0.90625,0.953125,1,0.594572368,0.078125,0.125,0.234375,0.34375,0.390625,0.484375,0.546875,0.640625,0.671875,0.6875,0.71875,0.78125,0.84375,0.875,0.90625,0.90625,0.921875,0.96875,1,0.638157895
ant_5_2_begging.csv,0.140625,0.234375,0.34375,0.390625,0.4375,0.515625,0.546875,0.578125,0.609375,0.640625,0.671875,0.71875,0.75,0.859375,0.90625,0.9375,0.953125,1,1,0.643914474,0.1875,0.296875,0.375,0.4375,0.515625,0.578125,0.59375,0.703125,0.78125,0.796875,0.8125,0.859375,0.90625,0.9375,0.96875,1,1,1,1,0.723684211
ant_5_2_decisionTable.csv,0.078125,0.1875,0.28125,0.34375,0.40625,0.484375,0.53125,0.546875,0.59375,0.640625,0.671875,0.671875,0.703125,0.828125,0.84375,0.84375,0.84375,0.90625,1,0.600328947,0.1875,0.234375,0.265625,0.3125,0.390625,0.484375,0.5625,0.609375,0.640625,0.75,0.78125,0.796875,0.8125,0.875,0.921875,0.9375,1,1,1,0.661184211
ant_5_2_ibk.csv,0.0625,0.15625,0.265625,0.34375,0.421875,0.453125,0.515625,0.671875,0.71875,0.75,0.78125,0.828125,0.84375,0.875,0.921875,0.9375,0.953125,1,1,0.657894737,0.0625,0.15625,0.265625,0.34375,0.421875,0.453125,0.515625,0.65625,0.765625,0.796875,0.828125,0.859375,0.890625,0.890625,0.921875,0.953125,0.984375,1,1,0.671875
ant_5_2_j48.csv,0.125,0.1875,0.28125,0.359375,0.421875,0.484375,0.5625,0.578125,0.671875,0.671875,0.6875,0.75,0.8125,0.8125,0.828125,0.875,0.921875,0.96875,1,0.631578947,0.171875,0.296875,0.390625,0.4375,0.5,0.5625,0.625,0.640625,0.703125,0.78125,0.796875,0.796875,0.8125,0.8125,0.828125,0.875,0.921875,0.96875,1,0.680098684
ant_5_2_kStar.csv,0.111111111,0.19047619,0.26984127,0.317460317,0.349206349,0.412698413,0.492063492,0.53968254,0.571428571,0.603174603,0.634920635,0.666666667,0.761904762,0.793650794,0.888888889,0.952380952,0.984126984,1,1,0.607351713,0.095238095,0.222222222,0.301587302,0.380952381,0.444444444,0.492063492,0.53968254,0.555555556,0.587301587,0.666666667,0.714285714,0.73015873,0.80952381,0.857142857,0.888888889,0.968253968,0.984126984,1,1,0.644110276
ant_5_2_logistic.csv,0.15625,0.25,0.3125,0.34375,0.4375,0.484375,0.53125,0.59375,0.6875,0.734375,0.75,0.78125,0.8125,0.859375,0.921875,0.984375,1,1,1,0.665296053,0.171875,0.234375,0.34375,0.421875,0.546875,0.625,0.6875,0.75,0.796875,0.84375,0.859375,0.875,0.90625,0.9375,0.96875,0.984375,1,1,1,0.734375
ant_5_2_naiveBayes.csv,0.0625,0.109375,0.171875,0.234375,0.296875,0.390625,0.46875,0.53125,0.609375,0.609375,0.640625,0.65625,0.65625,0.734375,0.8125,0.828125,0.875,0.96875,1,0.560855263,0.171875,0.203125,0.25,0.34375,0.4375,0.53125,0.5625,0.625,0.703125,0.734375,0.796875,0.84375,0.890625,0.921875,0.9375,0.984375,1,1,1,0.680921053
ant_5_2_randomForest.csv,0.125,0.203125,0.265625,0.375,0.453125,0.53125,0.546875,0.609375,0.65625,0.703125,0.71875,0.765625,0.796875,0.84375,0.875,0.890625,0.9375,0.984375,1,0.646381579,0.203125,0.25,0.328125,0.4375,0.5,0.578125,0.65625,0.703125,0.765625,0.78125,0.796875,0.859375,0.890625,0.921875,0.9375,0.96875,0.984375,0.984375,1,0.712993421
ant_5_2_smo.csv,0.1875,0.234375,0.328125,0.375,0.40625,0.453125,0.53125,0.65625,0.765625,0.78125,0.828125,0.875,0.875,0.921875,0.953125,0.953125,0.984375,1,1,0.689967105,0.1875,0.234375,0.328125,0.375,0.40625,0.453125,0.53125,0.65625,0.765625,0.78125,0.828125,0.875,0.875,0.921875,0.953125,0.953125,0.984375,1,1,0.689967105
ant_5_3_bayesNet.csv,0.065217391,0.097826087,0.119565217,0.168478261,0.211956522,0.25,0.298913043,0.326086957,0.375,0.456521739,0.510869565,0.548913043,0.641304348,0.690217391,0.760869565,0.815217391,0.891304348,0.961956522,1,0.483695652,0.184782609,0.244565217,0.309782609,0.375,0.434782609,0.47826087,0.52173913,0.559782609,0.614130435,0.652173913,0.690217391,0.722826087,0.733695652,0.760869565,0.798913043,0.815217391,0.918478261,0.97826087,1,0.620709382
ant_5_3_begging.csv,0.086956522,0.130434783,0.168478261,0.222826087,0.266304348,0.315217391,0.375,0.429347826,0.494565217,0.532608696,0.597826087,0.657608696,0.717391304,0.782608696,0.836956522,0.875,0.929347826,0.97826087,1,0.547196796,0.201086957,0.255434783,0.336956522,0.39673913,0.451086957,0.5,0.570652174,0.614130435,0.657608696,0.706521739,0.755434783,0.804347826,0.831521739,0.864130435,0.880434783,0.929347826,0.972826087,1,1,0.669908467
ant_5_3_decisionTable.csv,0.119565217,0.163043478,0.201086957,0.244565217,0.277173913,0.309782609,0.326086957,0.35326087,0.440217391,0.489130435,0.527173913,0.608695652,0.684782609,0.755434783,0.782608696,0.880434783,0.918478261,0.97826087,1,0.529462243,0.195652174,0.277173913,0.347826087,0.385869565,0.434782609,0.47826087,0.527173913,0.592391304,0.630434783,0.684782609,0.733695652,0.782608696,0.836956522,0.869565217,0.907608696,0.940217391,0.972826087,0.994565217,1,0.662757437
ant_5_3_ibk.csv,0.180327869,0.218579235,0.262295082,0.300546448,0.333333333,0.349726776,0.415300546,0.469945355,0.546448087,0.606557377,0.677595628,0.754098361,0.825136612,0.868852459,0.907103825,0.928961749,0.950819672,0.961748634,1,0.608283003,0.179347826,0.211956522,0.255434783,0.298913043,0.331521739,0.347826087,0.418478261,0.472826087,0.538043478,0.60326087,0.673913043,0.75,0.815217391,0.864130435,0.902173913,0.929347826,0.961956522,0.989130435,1,0.607551487
ant_5_3_j48.csv,0.168478261,0.211956522,0.255434783,0.293478261,0.326086957,0.347826087,0.445652174,0.505434783,0.559782609,0.586956522,0.608695652,0.635869565,0.679347826,0.72826087,0.804347826,0.869565217,0.945652174,0.989130435,1,0.57694508,0.206521739,0.25,0.293478261,0.347826087,0.380434783,0.423913043,0.494565217,0.516304348,0.548913043,0.586956522,0.630434783,0.663043478,0.690217391,0.72826087,0.804347826,0.869565217,0.945652174,0.989130435,1,0.598398169
ant_5_3_kStar.csv,0.054347826,0.097826087,0.152173913,0.195652174,0.239130435,0.293478261,0.347826087,0.413043478,0.510869565,0.592391304,0.657608696,0.72826087,0.798913043,0.842391304,0.880434783,0.923913043,0.967391304,0.994565217,1,0.562643021,0.152173913,0.206521739,0.25,0.293478261,0.347826087,0.413043478,0.440217391,0.472826087,0.538043478,0.608695652,0.679347826,0.75,0.809782609,0.847826087,0.89673913,0.929347826,0.967391304,0.994565217,1,0.610411899
ant_5_3_logistic.csv,0.059782609,0.10326087,0.14673913,0.179347826,0.217391304,0.260869565,0.298913043,0.358695652,0.407608696,0.451086957,0.543478261,0.641304348,0.706521739,0.760869565,0.836956522,0.902173913,0.956521739,0.989130435,1,0.51687643,0.173913043,0.222826087,0.309782609,0.369565217,0.423913043,0.467391304,0.52173913,0.576086957,0.635869565,0.701086957,0.72826087,0.793478261,0.842391304,0.864130435,0.880434783,0.929347826,0.97826087,0.994565217,1,0.653318078
ant_5_3_naiveBayes.csv,0.054644809,0.092896175,0.142076503,0.158469945,0.191256831,0.224043716,0.262295082,0.322404372,0.371584699,0.448087432,0.524590164,0.568306011,0.62295082,0.710382514,0.759562842,0.792349727,0.879781421,0.945355191,1,0.477423066,0.153005464,0.240437158,0.295081967,0.355191257,0.415300546,0.459016393,0.508196721,0.551912568,0.601092896,0.650273224,0.68852459,0.721311475,0.786885246,0.819672131,0.846994536,0.890710383,0.928961749,0.961748634,1,0.624964049
ant_5_3_randomForest.csv,0.076502732,0.120218579,0.153005464,0.196721311,0.245901639,0.284153005,0.344262295,0.404371585,0.480874317,0.56284153,0.655737705,0.715846995,0.792349727,0.846994536,0.890710383,0.93442623,0.961748634,0.983606557,1,0.560540696,0.229508197,0.300546448,0.360655738,0.409836066,0.453551913,0.519125683,0.56284153,0.606557377,0.677595628,0.726775956,0.770491803,0.797814208,0.841530055,0.879781421,0.901639344,0.93442623,0.961748634,0.983606557,1,0.679896462
ant_5_3_smo.csv,0.092391304,0.135869565,0.173913043,0.206521739,0.222826087,0.304347826,0.35326087,0.440217391,0.52173913,0.576086957,0.657608696,0.733695652,0.809782609,0.869565217,0.918478261,0.951086957,0.972826087,0.989130435,1,0.575228833,0.092391304,0.135869565,0.173913043,0.206521739,0.222826087,0.304347826,0.35326087,0.440217391,0.52173913,0.576086957,0.657608696,0.733695652,0.809782609,0.869565217,0.918478261,0.951086957,0.972826087,0.989130435,1,0.575228833
ant_5_4_bayesNet.csv,0.087613293,0.160120846,0.220543807,0.256797583,0.287009063,0.3081571,0.33836858,0.383685801,0.422960725,0.495468278,0.543806647,0.592145015,0.658610272,0.719033233,0.776435045,0.842900302,0.903323263,0.957703927,1,0.523930673,0.225903614,0.298192771,0.364457831,0.415662651,0.463855422,0.518072289,0.554216867,0.59939759,0.641566265,0.677710843,0.710843373,0.740963855,0.765060241,0.795180723,0.813253012,0.840361446,0.909638554,0.96686747,1,0.647431833
ant_5_4_begging.csv,0.069277108,0.108433735,0.153614458,0.207831325,0.253012048,0.289156627,0.337349398,0.379518072,0.439759036,0.506024096,0.572289157,0.629518072,0.677710843,0.725903614,0.777108434,0.837349398,0.891566265,0.939759036,1,0.515535828,0.192771084,0.28313253,0.352409639,0.421686747,0.490963855,0.542168675,0.611445783,0.659638554,0.698795181,0.728915663,0.771084337,0.807228916,0.831325301,0.864457831,0.888554217,0.912650602,0.942771084,0.984939759,1,0.683417882
ant_5_4_decisionTable.csv,0.096676737,0.16918429,0.208459215,0.238670695,0.283987915,0.350453172,0.392749245,0.429003021,0.450151057,0.483383686,0.528700906,0.586102719,0.628398792,0.719033233,0.782477341,0.839879154,0.873111782,0.930513595,1,0.525838766,0.234939759,0.319277108,0.370481928,0.418674699,0.478915663,0.515060241,0.563253012,0.626506024,0.680722892,0.728915663,0.759036145,0.813253012,0.84939759,0.88253012,0.909638554,0.939759036,0.960843373,0.981927711,1,0.685954344
ant_5_4_ibk.csv,0.168674699,0.240963855,0.298192771,0.34939759,0.388554217,0.424698795,0.457831325,0.484939759,0.509036145,0.527108434,0.578313253,0.641566265,0.710843373,0.771084337,0.825301205,0.870481928,0.909638554,0.930722892,1,0.583544705,0.172205438,0.244712991,0.302114804,0.35347432,0.392749245,0.429003021,0.46223565,0.49244713,0.519637462,0.543806647,0.586102719,0.66163142,0.737160121,0.791540785,0.858006042,0.897280967,0.942598187,0.987915408,1,0.598664335
ant_5_4_j48.csv,0.178247734,0.244712991,0.311178248,0.365558912,0.416918429,0.456193353,0.504531722,0.540785498,0.574018127,0.598187311,0.622356495,0.643504532,0.66163142,0.734138973,0.776435045,0.839879154,0.888217523,0.966767372,1,0.595961202,0.19939577,0.283987915,0.350453172,0.416918429,0.447129909,0.495468278,0.534743202,0.583081571,0.619335347,0.655589124,0.682779456,0.716012085,0.752265861,0.776435045,0.803625378,0.854984894,0.915407855,0.966767372,1,0.634441088
ant_5_4_kStar.csv,0.051359517,0.096676737,0.135951662,0.187311178,0.223564955,0.280966767,0.350453172,0.389728097,0.438066465,0.52265861,0.580060423,0.649546828,0.703927492,0.767371601,0.836858006,0.879154079,0.939577039,0.975830816,1,0.526792813,0.19939577,0.274924471,0.332326284,0.380664653,0.429003021,0.47734139,0.513595166,0.552870091,0.589123867,0.63141994,0.673716012,0.716012085,0.764350453,0.806646526,0.851963746,0.891238671,0.939577039,0.981873112,1,0.631896963
ant_5_4_logistic.csv,0.048338369,0.081570997,0.117824773,0.15407855,0.187311178,0.232628399,0.287009063,0.329305136,0.377643505,0.444108761,0.513595166,0.577039275,0.63141994,0.6918429,0.752265861,0.803625378,0.885196375,0.951661631,1,0.477182382,0.175226586,0.265861027,0.329305136,0.401812689,0.465256798,0.519637462,0.574018127,0.63141994,0.682779456,0.749244713,0.791540785,0.827794562,0.864048338,0.903323263,0.924471299,0.945619335,0.96978852,0.990936556,1,0.684846557
ant_5_4_naiveBayes.csv,0.054380665,0.069486405,0.102719033,0.132930514,0.166163142,0.196374622,0.244712991,0.283987915,0.332326284,0.377643505,0.425981873,0.495468278,0.555891239,0.628398792,0.6918429,0.758308157,0.839879154,0.909365559,1,0.435045317,0.114803625,0.175226586,0.229607251,0.277945619,0.32326284,0.362537764,0.401812689,0.435045317,0.468277946,0.501510574,0.534743202,0.567975831,0.598187311,0.64652568,0.700906344,0.767371601,0.848942598,0.930513595,1,0.520273493
ant_5_4_randomForest.csv,0.069277108,0.108433735,0.135542169,0.18373494,0.219879518,0.274096386,0.304216867,0.355421687,0.40060241,0.46686747,0.539156627,0.59939759,0.668674699,0.759036145,0.81626506,0.861445783,0.915662651,0.96686747,1,0.507609385,0.219879518,0.304216867,0.361445783,0.436746988,0.509036145,0.554216867,0.602409639,0.65060241,0.689759036,0.725903614,0.774096386,0.807228916,0.834337349,0.86746988,0.903614458,0.93373494,0.957831325,0.987951807,1,0.69055168
ant_5_4_smo.csv,0.108761329,0.160120846,0.202416918,0.244712991,0.277945619,0.311178248,0.341389728,0.365558912,0.389728097,0.407854985,0.49244713,0.555891239,0.652567976,0.725075529,0.782477341,0.842900302,0.924471299,0.98489426,1,0.514231197,0.108761329,0.160120846,0.202416918,0.244712991,0.277945619,0.311178248,0.341389728,0.365558912,0.389728097,0.407854985,0.49244713,0.555891239,0.652567976,0.725075529,0.782477341,0.842900302,0.924471299,0.98489426,1,0.514231197
ar_5_1_bayesNet.csv,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.8125,0.8125,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,1,1,1,0.697368421,0.0625,0.0625,0.125,0.25,0.375,0.5,0.625,0.75,0.8125,0.8125,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,1,1,1,0.674342105
ar_5_1_begging.csv,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,0.710526316,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,1,1,0.717105263
ar_5_1_decisionTable.csv,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,1,1,0.690789474,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1,1,0.6875
ar_5_1_ibk.csv,0,0,0,0.125,0.125,0.1875,0.375,0.5,0.625,0.75,0.875,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,1,0.578947368,0,0,0,0.125,0.125,0.1875,0.375,0.5,0.625,0.75,0.875,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,1,0.578947368
ar_5_1_j48.csv,0.0625,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.875,0.9375,0.9375,0.9375,1,1,1,1,0.667763158,0.0625,0.0625,0.125,0.1875,0.3125,0.4375,0.5625,0.6875,0.8125,0.875,0.875,0.875,0.9375,0.9375,0.9375,1,1,1,1,0.667763158
ar_5_1_kStar.csv,0,0,0.125,0.25,0.375,0.5,0.625,0.75,0.875,0.875,0.875,0.9375,0.9375,0.9375,0.9375,1,1,1,1,0.684210526,0,0,0.125,0.1875,0.375,0.375,0.4375,0.5625,0.6875,0.8125,0.875,0.9375,0.9375,0.9375,0.9375,1,1,1,1,0.641447368
ar_5_1_logistic.csv,0.125,0.1875,0.375,0.5,0.5625,0.6875,0.6875,0.6875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,1,0.75,0.0625,0.25,0.3125,0.375,0.5,0.5625,0.5625,0.6875,0.75,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,1,0.713815789
ar_5_1_naiveBayes.csv,0.125,0.25,0.375,0.4375,0.5,0.6875,0.8125,0.8125,0.875,0.875,0.875,0.875,0.9375,0.9375,0.9375,0.9375,1,1,1,0.75,0,0.0625,0.25,0.3125,0.375,0.375,0.375,0.375,0.4375,0.4375,0.5625,0.6875,0.8125,0.9375,0.9375,0.9375,1,1,1,0.572368421
ar_5_1_randomForest.csv,0.125,0.1875,0.1875,0.3125,0.375,0.5,0.625,0.75,0.875,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,0.700657895,0.0625,0.125,0.1875,0.3125,0.375,0.5,0.5,0.625,0.75,0.875,0.875,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,1,1,0.674342105
ar_5_1_smo.csv,0,0,0.066666667,0.066666667,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.266666667,0.333333333,0.466666667,0.6,0.733333333,0.866666667,1,0.287719298,0,0,0.066666667,0.066666667,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.133333333,0.266666667,0.333333333,0.466666667,0.6,0.733333333,0.866666667,1,0.287719298
ar_5_2_bayesNet.csv,0.225,0.325,0.375,0.5,0.575,0.7,0.7,0.725,0.775,0.775,0.825,0.85,0.875,0.875,0.875,0.975,1,1,1,0.734210526,0.225,0.275,0.4,0.5,0.625,0.7,0.7,0.725,0.775,0.775,0.8,0.85,0.875,0.875,0.875,0.975,1,1,1,0.734210526
ar_5_2_begging.csv,0.225,0.3,0.35,0.425,0.55,0.575,0.675,0.725,0.75,0.775,0.825,0.85,0.875,0.875,0.9,0.975,1,1,1,0.718421053,0.2,0.25,0.325,0.425,0.525,0.575,0.65,0.725,0.75,0.775,0.825,0.85,0.85,0.85,0.875,0.875,0.9,0.975,1,0.694736842
ar_5_2_decisionTable.csv,0.225,0.3,0.375,0.475,0.575,0.7,0.7,0.725,0.725,0.75,0.775,0.8,0.8,0.825,0.85,0.9,1,1,1,0.710526316,0.225,0.325,0.425,0.475,0.6,0.7,0.7,0.725,0.725,0.725,0.775,0.8,0.8,0.825,0.85,0.9,1,1,1,0.714473684
ar_5_2_ibk.csv,0.075,0.1,0.225,0.3,0.325,0.325,0.35,0.35,0.375,0.425,0.475,0.5,0.575,0.6,0.65,0.675,0.775,0.925,1,0.475,0.075,0.1,0.225,0.3,0.325,0.325,0.35,0.35,0.375,0.425,0.45,0.5,0.55,0.6,0.65,0.675,0.75,0.9,1,0.469736842
ar_5_2_j48.csv,0.15,0.275,0.325,0.45,0.6,0.7,0.725,0.725,0.725,0.75,0.8,0.8,0.8,0.825,0.85,0.925,1,1,1,0.706578947,0.15,0.275,0.325,0.45,0.6,0.7,0.725,0.725,0.725,0.725,0.725,0.75,0.8,0.8,0.8,0.825,0.85,0.9,1,0.676315789
ar_5_2_kStar.csv,0.2,0.3,0.325,0.4,0.475,0.55,0.575,0.65,0.675,0.675,0.725,0.825,0.9,0.9,0.95,0.95,0.975,1,1,0.686842105,0.2,0.275,0.325,0.375,0.5,0.55,0.6,0.65,0.675,0.675,0.7,0.775,0.875,0.9,0.95,0.95,0.975,0.975,1,0.680263158
ar_5_2_logistic.csv,0.205128205,0.307692308,0.384615385,0.41025641,0.461538462,0.564102564,0.615384615,0.666666667,0.769230769,0.820512821,0.846153846,0.846153846,0.846153846,0.871794872,0.948717949,0.974358974,0.974358974,1,1,0.71120108,0.205128205,0.282051282,0.333333333,0.384615385,0.461538462,0.538461538,0.58974359,0.666666667,0.743589744,0.794871795,0.846153846,0.846153846,0.846153846,0.871794872,0.948717949,0.974358974,0.974358974,1,1,0.700404858
ar_5_2_naiveBayes.csv,0.175,0.3,0.425,0.5,0.55,0.6,0.625,0.65,0.7,0.8,0.825,0.85,0.9,0.9,0.925,0.975,1,1,1,0.721052632,0.225,0.35,0.425,0.475,0.5,0.575,0.625,0.65,0.7,0.8,0.8,0.85,0.9,0.9,0.95,0.975,1,1,1,0.721052632
ar_5_2_randomForest.csv,0.225,0.3,0.375,0.475,0.575,0.6,0.6,0.7,0.75,0.825,0.875,0.9,0.925,0.925,0.95,1,1,1,1,0.736842105,0.2,0.275,0.35,0.45,0.55,0.6,0.625,0.725,0.775,0.825,0.875,0.9,0.925,0.925,0.95,1,1,1,1,0.734210526
ar_5_2_smo.csv,0,0.025641026,0.025641026,0.051282051,0.076923077,0.153846154,0.179487179,0.230769231,0.256410256,0.333333333,0.358974359,0.41025641,0.41025641,0.461538462,0.538461538,0.666666667,0.820512821,0.923076923,1,0.36437247,0,0.025641026,0.025641026,0.051282051,0.076923077,0.153846154,0.179487179,0.230769231,0.256410256,0.333333333,0.358974359,0.41025641,0.41025641,0.461538462,0.538461538,0.666666667,0.820512821,0.923076923,1,0.36437247
ar_5_3_bayesNet.csv,0.0625,0.1875,0.25,0.3125,0.4375,0.5,0.625,0.75,0.8125,0.9375,1,1,1,1,1,1,1,1,1,0.730263158,0.0625,0.1875,0.25,0.3125,0.4375,0.5,0.625,0.75,0.875,0.9375,1,1,1,1,1,1,1,1,1,0.733552632
ar_5_3_begging.csv,0.125,0.25,0.3125,0.4375,0.5625,0.5625,0.625,0.75,0.875,1,1,1,1,1,1,1,1,1,1,0.763157895,0.125,0.25,0.375,0.4375,0.4375,0.5625,0.625,0.75,0.875,1,1,1,1,1,1,1,1,1,1,0.759868421
ar_5_3_decisionTable.csv,0.125,0.1875,0.3125,0.375,0.5,0.5,0.5625,0.6875,0.8125,0.9375,1,1,1,1,1,1,1,1,1,0.736842105,0.125,0.1875,0.3125,0.375,0.4375,0.5,0.625,0.75,0.8125,0.9375,1,1,1,1,1,1,1,1,1,0.740131579
ar_5_3_ibk.csv,0.133333333,0.2,0.266666667,0.4,0.533333333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.666666667,0.666666667,0.8,0.933333333,1,0.578947368,0.133333333,0.2,0.266666667,0.4,0.533333333,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.666666667,0.666666667,0.8,0.933333333,1,0.578947368
ar_5_3_j48.csv,0.125,0.1875,0.25,0.375,0.4375,0.5,0.625,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,1,1,0.694078947,0.125,0.1875,0.25,0.375,0.4375,0.5,0.625,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.9375,1,1,0.694078947
ar_5_3_kStar.csv,0.1875,0.25,0.3125,0.4375,0.5625,0.625,0.6875,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,0.779605263,0.1875,0.25,0.375,0.5,0.5625,0.625,0.75,0.8125,0.9375,1,1,1,1,1,1,1,1,1,1,0.789473684
ar_5_3_logistic.csv,0.125,0.25,0.375,0.4375,0.5625,0.625,0.6875,0.8125,0.875,0.9375,1,1,1,1,1,1,1,1,1,0.773026316,0.1875,0.3125,0.375,0.5,0.5,0.5625,0.6875,0.8125,0.875,0.9375,1,1,1,1,1,1,1,1,1,0.776315789
